SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/2/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0579","0.00002316"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/2/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0004","0.000006"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/2/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.00828","0.000218592"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/2/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/2/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","14.929603","0.89577618"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/2/2017","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Data Management","All","All","Standard IO - File Write Operation Units (in 10,000s)","12.2324","0.183486"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","0.000146","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000168","0.00001176"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Data Management","All","All","Standard IO - File Protocol Operation Units (in 10,000s)","5.5893","0.00838395"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","5.3489","0.00802335"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","0.002304","0.000111744"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{AC5F153E-9A9E-480C-867D-95550D4EBDD4}","Storage","Locally Redundant","US East","Standard Managed Disk/S4 (Units)","0.064512","0.099090432"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{ADB55C65-7F0D-4FFE-9E0E-A37D5CE6FD60}","Virtual Machines","Standard_NC24r VM","US East","Compute Hours","96","380.16"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0578","0.00002312"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0008","0.000012"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.00828","0.000218592"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","16.054208","0.96325248"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/3/2017","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Data Management","All","All","Standard IO - File Write Operation Units (in 10,000s)","14.5436","0.218154"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","0.000137","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000149","0.00001043"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.004032","0.006193152"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Data Management","All","All","Standard IO - File Protocol Operation Units (in 10,000s)","5.642","0.008463"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","5.6369","0.00845535"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","0.002964","0.000143754"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.001","0.0000004"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{AC5F153E-9A9E-480C-867D-95550D4EBDD4}","Storage","Locally Redundant","US East","Standard Managed Disk/S4 (Units)","0.169344","0.260112384"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{ADB55C65-7F0D-4FFE-9E0E-A37D5CE6FD60}","Virtual Machines","Standard_NC24r VM","US East","Compute Hours","108","427.68"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0592","0.00002368"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0004","0.000006"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.00828","0.000218592"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","17.847064","1.07082384"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/4/2017","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Data Management","All","All","Standard IO - File Write Operation Units (in 10,000s)","14.7168","0.220752"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Data Management","All","All","Standard IO - Table Read Operation Units (in 10,000s)","0.0001","0.00000004"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","0.000321","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000154","0.00001078"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.032256","0.049545216"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{5E946CFC-ACC9-4A96-895B-92386FA63C9C}","Data Management","All","All","Standard IO - Queue Operation Units (in 10,000s)","0.0001","0.00000004"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Data Management","All","All","Standard IO - File Protocol Operation Units (in 10,000s)","4.8679","0.00730185"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","4.8893","0.00733395"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{923978E1-FD3F-4BD5-A798-F4B533057E46}","Data Management","All","All","Standard IO - Block Blob Delete Operation Units (in 10,000s)","0.0003","0.00000012"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","188.826115","9.1580665775"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{9A56B4F4-1D78-416E-A19B-815490AD7910}","Data Management","All","All","Standard IO - Table Scan Operation Units (in 10,000s)","0.0005","0.0000002"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{AC5F153E-9A9E-480C-867D-95550D4EBDD4}","Storage","Locally Redundant","US East","Standard Managed Disk/S4 (Units)","0.180096","0.276627456"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{ADB55C65-7F0D-4FFE-9E0E-A37D5CE6FD60}","Virtual Machines","Standard_NC24r VM","US East","Compute Hours","127.6667","505.560132"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0585","0.0000234"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0026","0.000039"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.00828","0.000218592"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","19.020566","1.14123396"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/5/2017","{F90F81D2-238A-49D0-9F1B-9DF13A859843}","Data Management","All","All","Standard IO - File Write Operation Units (in 10,000s)","13.8409","0.2076135"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","1.8E-05","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000168","0.00001176"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.032256","0.049545216"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","0.0038","0.0000057"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","29.448206","1.428237991"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0007","0.00000028"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0592","0.00002368"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0002","0.000003"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.005684","0.0001500576"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/6/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","19.558416","1.17350496"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","2E-05","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.00015","0.0000105"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.032256","0.049545216"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","0.0019","0.00000285"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","1.2E-05","0.000000582"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0578","0.00002312"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0005","0.0000075"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.005339","0.0001409496"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/7/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","18.743482","1.12460892"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{12DA282F-7E96-49E2-983A-9A65DA2A4866}","Data Management","All","All","Standard IO - Table Read Operation Units (in 10,000s)","0.0009","0.00000036"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{211E620C-EBCF-4DB5-A7FD-996ABEBE9546}","Data Management","All","All","Standard IO - Block Blob Write Operation Units (in 10,000s)","0.0173","0.00000692"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{32C3EBEC-1646-49E3-8127-2CAFBD3A04D8}","Networking","All","Zone 1","Data Transfer In (GB)","25.909993","0"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{3F2B1E1C-C886-4EC6-AD6F-DD0EF38819C9}","Storage","Locally Redundant","All","Standard IO - Table (GB)","0.000165","0.00001155"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{40551B4C-E8BE-48ED-B70B-F8D25C7DE724}","Data Management","All","All","Standard IO - Block Blob Read Operation Units (in 10,000s)","0.0365","0.0000146"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{40CDE86C-FC11-4AAE-B982-44C24A1F4F03}","Storage","Locally Redundant","US South Central","Standard Managed Disk/S4 (Units)","0.032256","0.049545216"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{6A99015C-D33F-4F46-AE59-2E4D14091AA8}","Data Management","All","All","Standard IO - File Protocol Operation Units (in 10,000s)","5.692","0.008538"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{761ABAB8-259D-4206-A6AE-707ED03FC540}","Data Management","All","All","Standard IO - File Read Operation Units (in 10,000s)","6.9634","0.0104451"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{923978E1-FD3F-4BD5-A798-F4B533057E46}","Data Management","All","All","Standard IO - Block Blob Delete Operation Units (in 10,000s)","0.0057","0.00000228"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{9995D93A-7D35-4D3F-9C69-7A7FEA447EF4}","Networking","All","Zone 1","Data Transfer Out (GB)","0.052568","0.002549548"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{9A56B4F4-1D78-416E-A19B-815490AD7910}","Data Management","All","All","Standard IO - Table Scan Operation Units (in 10,000s)","0.0038","0.00000152"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{9CB0BDE8-BC0D-468C-8423-A25FE06779D3}","Data Management","All","All","Standard IO - Table Write Operation Units (in 10,000s)","0.0049","0.00000196"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{AC5F153E-9A9E-480C-867D-95550D4EBDD4}","Storage","Locally Redundant","US East","Standard Managed Disk/S4 (Units)","0.182784","0.280756224"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{ADB55C65-7F0D-4FFE-9E0E-A37D5CE6FD60}","Virtual Machines","Standard_NC24r VM","US East","Compute Hours","107.466776","425.56843296"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{B9E5E77C-A0B3-4A2C-9B8B-57FA54F31C52}","Data Management","All","All","Standard IO - Table Batch Write Operation Units (in 10,000s)","0.0593","0.00002372"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{BE63F96A-EF4B-42C1-9365-F9FA0E7431D0}","Data Management","All","All","Standard IO - File List Operation Units (in 10,000s)","0.0012","0.000018"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{C1635534-1C1D-4FC4-B090-88FC2672EF87}","Storage","Locally Redundant","All","Standard IO - Block Blob (GB)","0.007336","0.0001936704"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{D23A5753-FF85-4DDF-AF28-8CC5CF2D3882}","Storage","Locally Redundant","All","Standard IO - Page Blob/Disk (GB)","4.735464","0.2367732"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{ED8A651A-E0A3-4DE6-A8AE-3B4CE8CB72CF}","Storage","Locally Redundant","All","Standard IO - Files (GB)","20.2267","1.213602"
"Microsoft Azure Sponsorship","{4C217C02-7B06-42DA-B13C-E8DE392FBD00}","12/8/2017","{F8C187BB-5A47-46AE-B874-F186D207FFF4}","Data Management","All","All","Standard IO - Block Blob List Operation Units (in 10,000s)","0.0012","0.00000048"
